pippenId,pippenCreatedAt,tripId,tripRouteId,tripDirectionId,tripStartTime,tripStartDate,vehicleTimestamp,vehicleLabel,vehicleID,vehicleLat,vehicleLong,vehicleBearing,vehicleStopSequence,vehicleStopID,vehicleCurrentStatus
313,2023-09-17T20:17:23.649719Z,12748578,2,0,,,1694981824,FX2 To Portland,4502,45.505333,-122.60671,269,27,14242,IN_TRANSIT_TO
314,2023-09-17T20:17:23.652374Z,12748118,2,0,,,1694981815,FX2 To Gresham,4509,45.504795,-122.63039,90,14,1451,IN_TRANSIT_TO
315,2023-09-17T20:17:23.655006Z,12748581,2,0,,,1694981815,FX2 To Portland,4511,45.502934,-122.41781,358,2,14232,IN_TRANSIT_TO
316,2023-09-17T20:17:23.65821Z,12748121,2,0,,,1694981833,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
317,2023-09-17T20:17:23.660594Z,12748119,2,0,,,1694981827,FX2 To Gresham,4514,45.506554,-122.66248,90,9,13772,STOPPED_AT
318,2023-09-17T20:17:23.662921Z,12748116,2,0,,,1694981839,FX2 To Gresham,4520,45.504208,-122.51102,88,31,1400,STOPPED_AT
319,2023-09-17T20:17:23.665352Z,12748577,2,0,,,1694981833,FX2 To Portland,4523,45.506542,-122.660835,277,35,13773,IN_TRANSIT_TO
321,2023-09-17T20:17:23.670144Z,12748580,2,0,,,1694981841,FX2 To Portland,4527,45.504574,-122.4925,269,11,1416,IN_TRANSIT_TO
322,2023-09-17T20:17:23.672376Z,12748117,2,0,,,1694981815,FX2 To Gresham,4529,45.504593,-122.575165,90,22,8433,IN_TRANSIT_TO
328,2023-09-17T20:17:23.68678Z,12748582,2,0,,,1694981821,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
330,2023-09-17T20:17:23.691464Z,12748120,2,0,,,1694981841,FX2 To Gresham,4016,45.52026,-122.67675,200,3,7642,STOPPED_AT
341,2023-09-17T20:17:39.021542Z,12748579,2,0,,,1694981850,FX2 To Portland,3313,45.5042,-122.5486,270,19,14239,IN_TRANSIT_TO
342,2023-09-17T20:17:39.024557Z,12748576,2,0,,,1694981847,FX2 To NW 5th & Hoyt,3321,45.51009,-122.68209,290,38,13780,STOPPED_AT
343,2023-09-17T20:17:39.027475Z,12748578,2,0,,,1694981854,FX2 To Portland,4502,45.505318,-122.609116,269,27,14242,IN_TRANSIT_TO
344,2023-09-17T20:17:39.02973Z,12748118,2,0,,,1694981844,FX2 To Gresham,4509,45.50479,-122.62804,89,15,1458,IN_TRANSIT_TO
345,2023-09-17T20:17:39.033359Z,12748581,2,0,,,1694981844,FX2 To Portland,4511,45.503044,-122.41867,268,2,14232,IN_TRANSIT_TO
346,2023-09-17T20:17:39.035963Z,12748121,2,0,,,1694981833,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
347,2023-09-17T20:17:39.038326Z,12748119,2,0,,,1694981857,FX2 To Gresham,4514,45.50655,-122.6621,90,9,13772,STOPPED_AT
348,2023-09-17T20:17:39.040666Z,12748116,2,0,,,1694981839,FX2 To Gresham,4520,45.504208,-122.51102,88,31,1400,STOPPED_AT
349,2023-09-17T20:17:39.043151Z,12748577,2,0,,,1694981833,FX2 To Portland,4523,45.506542,-122.660835,277,35,13773,IN_TRANSIT_TO
351,2023-09-17T20:17:39.054813Z,12748580,2,0,,,1694981841,FX2 To Portland,4527,45.504574,-122.4925,269,11,1416,IN_TRANSIT_TO
352,2023-09-17T20:17:39.057348Z,12748117,2,0,,,1694981844,FX2 To Gresham,4529,45.504536,-122.57187,90,23,13297,IN_TRANSIT_TO
358,2023-09-17T20:17:39.077689Z,12748582,2,0,,,1694981850,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
360,2023-09-17T20:17:39.082862Z,12748120,2,0,,,1694981841,FX2 To Gresham,4016,45.52026,-122.67675,200,3,7642,STOPPED_AT
371,2023-09-17T20:17:54.387546Z,12748579,2,0,,,1694981850,FX2 To Portland,3313,45.5042,-122.5486,270,19,14239,IN_TRANSIT_TO
372,2023-09-17T20:17:54.389909Z,12748576,2,0,,,1694981847,FX2 To NW 5th & Hoyt,3321,45.51009,-122.68209,290,38,13780,STOPPED_AT
373,2023-09-17T20:17:54.392243Z,12748578,2,0,,,1694981854,FX2 To Portland,4502,45.505318,-122.609116,269,27,14242,IN_TRANSIT_TO
374,2023-09-17T20:17:54.394514Z,12748118,2,0,,,1694981844,FX2 To Gresham,4509,45.50479,-122.62804,89,15,1458,IN_TRANSIT_TO
375,2023-09-17T20:17:54.3969Z,12748581,2,0,,,1694981844,FX2 To Portland,4511,45.503044,-122.41867,268,2,14232,IN_TRANSIT_TO
376,2023-09-17T20:17:54.399209Z,12748121,2,0,,,1694981863,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
377,2023-09-17T20:17:54.401542Z,12748119,2,0,,,1694981860,FX2 To Gresham,4514,45.50655,-122.66178,88,10,1375,IN_TRANSIT_TO
378,2023-09-17T20:17:54.403852Z,12748116,2,0,,,1694981872,FX2 To Gresham,4520,45.50421,-122.51068,88,32,1409,IN_TRANSIT_TO
379,2023-09-17T20:17:54.406278Z,12748577,2,0,,,1694981863,FX2 To Portland,4523,45.506557,-122.66314,270,35,13773,STOPPED_AT
381,2023-09-17T20:17:54.410745Z,12748580,2,0,,,1694981869,FX2 To Portland,4527,45.504566,-122.496,269,11,1416,STOPPED_AT
382,2023-09-17T20:17:54.413125Z,12748117,2,0,,,1694981844,FX2 To Gresham,4529,45.504536,-122.57187,90,23,13297,IN_TRANSIT_TO
388,2023-09-17T20:17:54.427158Z,12748582,2,0,,,1694981850,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
390,2023-09-17T20:17:54.432231Z,12748120,2,0,,,1694981872,FX2 To Gresham,4016,45.520153,-122.67681,199,3,7642,STOPPED_AT
401,2023-09-17T20:18:09.723289Z,12748579,2,0,,,1694981878,FX2 To Portland,3313,45.504204,-122.548935,270,19,14239,STOPPED_AT
402,2023-09-17T20:18:09.725585Z,12748576,2,0,,,1694981878,FX2 To NW 5th & Hoyt,3321,45.5101,-122.682144,291,38,13780,STOPPED_AT
403,2023-09-17T20:18:09.727898Z,12748578,2,0,,,1694981878,FX2 To Portland,4502,45.505314,-122.6103,269,27,14242,STOPPED_AT
404,2023-09-17T20:18:09.7301Z,12748118,2,0,,,1694981875,FX2 To Gresham,4509,45.504787,-122.625,89,15,1458,IN_TRANSIT_TO
405,2023-09-17T20:18:09.732433Z,12748581,2,0,,,1694981875,FX2 To Portland,4511,45.503017,-122.420906,269,3,14233,IN_TRANSIT_TO
406,2023-09-17T20:18:09.734843Z,12748121,2,0,,,1694981863,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
407,2023-09-17T20:18:09.737267Z,12748119,2,0,,,1694981860,FX2 To Gresham,4514,45.50655,-122.66178,88,10,1375,IN_TRANSIT_TO
408,2023-09-17T20:18:09.739581Z,12748116,2,0,,,1694981872,FX2 To Gresham,4520,45.50421,-122.51068,88,32,1409,IN_TRANSIT_TO
409,2023-09-17T20:18:09.748871Z,12748577,2,0,,,1694981863,FX2 To Portland,4523,45.506557,-122.66314,270,35,13773,STOPPED_AT
411,2023-09-17T20:18:09.754063Z,12748580,2,0,,,1694981881,FX2 To Portland,4527,45.504566,-122.49612,269,11,1416,STOPPED_AT
412,2023-09-17T20:18:09.756372Z,12748117,2,0,,,1694981875,FX2 To Gresham,4529,45.504463,-122.56782,89,23,13297,IN_TRANSIT_TO
418,2023-09-17T20:18:09.771778Z,12748582,2,0,,,1694981881,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
420,2023-09-17T20:18:09.777204Z,12748120,2,0,,,1694981872,FX2 To Gresham,4016,45.520153,-122.67681,199,3,7642,STOPPED_AT
431,2023-09-17T20:18:25.099829Z,12748579,2,0,,,1694981878,FX2 To Portland,3313,45.504204,-122.548935,270,19,14239,STOPPED_AT
432,2023-09-17T20:18:25.102458Z,12748576,2,0,,,1694981878,FX2 To NW 5th & Hoyt,3321,45.5101,-122.682144,291,38,13780,STOPPED_AT
433,2023-09-17T20:18:25.104887Z,12748578,2,0,,,1694981893,FX2 To Portland,4502,45.50531,-122.6105,269,27,14242,STOPPED_AT
434,2023-09-17T20:18:25.107342Z,12748118,2,0,,,1694981875,FX2 To Gresham,4509,45.504787,-122.625,89,15,1458,IN_TRANSIT_TO
435,2023-09-17T20:18:25.10967Z,12748581,2,0,,,1694981875,FX2 To Portland,4511,45.503017,-122.420906,269,3,14233,IN_TRANSIT_TO
436,2023-09-17T20:18:25.11202Z,12748121,2,0,,,1694981893,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
437,2023-09-17T20:18:25.114468Z,12748119,2,0,,,1694981890,FX2 To Gresham,4514,45.505417,-122.65872,180,10,1375,IN_TRANSIT_TO
438,2023-09-17T20:18:25.116788Z,12748116,2,0,,,1694981902,FX2 To Gresham,4520,45.50429,-122.50605,87,32,1409,IN_TRANSIT_TO
439,2023-09-17T20:18:25.119067Z,12748577,2,0,,,1694981902,FX2 To Portland,4523,45.50656,-122.66333,270,35,13773,STOPPED_AT
441,2023-09-17T20:18:25.123701Z,12748580,2,0,,,1694981899,FX2 To Portland,4527,45.504566,-122.49612,269,11,1416,STOPPED_AT
442,2023-09-17T20:18:25.126202Z,12748117,2,0,,,1694981875,FX2 To Gresham,4529,45.504463,-122.56782,89,23,13297,IN_TRANSIT_TO
448,2023-09-17T20:18:25.141148Z,12748582,2,0,,,1694981881,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
450,2023-09-17T20:18:25.14631Z,12748120,2,0,,,1694981902,FX2 To Gresham,4016,45.518444,-122.677734,200,4,7634,IN_TRANSIT_TO
461,2023-09-17T20:18:40.458262Z,12748579,2,0,,,1694981908,FX2 To Portland,3313,45.504234,-122.55321,270,20,1360,IN_TRANSIT_TO
462,2023-09-17T20:18:40.461279Z,12748576,2,0,,,1694981908,FX2 To NW 5th & Hoyt,3321,45.510353,-122.68308,290,39,11486,IN_TRANSIT_TO
463,2023-09-17T20:18:40.463789Z,12748578,2,0,,,1694981893,FX2 To Portland,4502,45.50531,-122.6105,269,27,14242,STOPPED_AT
464,2023-09-17T20:18:40.466172Z,12748118,2,0,,,1694981905,FX2 To Gresham,4509,45.504784,-122.62241,89,15,1458,IN_TRANSIT_TO
465,2023-09-17T20:18:40.468581Z,12748581,2,0,,,1694981905,FX2 To Portland,4511,45.503,-122.42245,268,3,14233,IN_TRANSIT_TO
466,2023-09-17T20:18:40.471214Z,12748121,2,0,,,1694981893,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
467,2023-09-17T20:18:40.473586Z,12748119,2,0,,,1694981890,FX2 To Gresham,4514,45.505417,-122.65872,180,10,1375,IN_TRANSIT_TO
468,2023-09-17T20:18:40.476072Z,12748116,2,0,,,1694981902,FX2 To Gresham,4520,45.50429,-122.50605,87,32,1409,IN_TRANSIT_TO
469,2023-09-17T20:18:40.478559Z,12748577,2,0,,,1694981902,FX2 To Portland,4523,45.50656,-122.66333,270,35,13773,STOPPED_AT
471,2023-09-17T20:18:40.483441Z,12748580,2,0,,,1694981899,FX2 To Portland,4527,45.504566,-122.49612,269,11,1416,STOPPED_AT
472,2023-09-17T20:18:40.48572Z,12748117,2,0,,,1694981914,FX2 To Gresham,4529,45.504448,-122.56687,84,24,1359,IN_TRANSIT_TO
478,2023-09-17T20:18:40.499151Z,12748582,2,0,,,1694981911,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
480,2023-09-17T20:18:40.503801Z,12748120,2,0,,,1694981914,FX2 To Gresham,4016,45.5179,-122.67803,200,4,7634,IN_TRANSIT_TO
491,2023-09-17T20:18:55.806745Z,12748579,2,0,,,1694981908,FX2 To Portland,3313,45.504234,-122.55321,270,20,1360,IN_TRANSIT_TO
492,2023-09-17T20:18:55.809444Z,12748576,2,0,,,1694981908,FX2 To NW 5th & Hoyt,3321,45.510353,-122.68308,290,39,11486,IN_TRANSIT_TO
493,2023-09-17T20:18:55.812028Z,12748578,2,0,,,1694981923,FX2 To Portland,4502,45.5053,-122.613266,269,28,10613,IN_TRANSIT_TO
494,2023-09-17T20:18:55.814687Z,12748118,2,0,,,1694981935,FX2 To Gresham,4509,45.504784,-122.62196,89,16,8791,IN_TRANSIT_TO
495,2023-09-17T20:18:55.817311Z,12748581,2,0,,,1694981935,FX2 To Portland,4511,45.502953,-122.425606,268,3,14233,IN_TRANSIT_TO
496,2023-09-17T20:18:55.819801Z,12748121,2,0,,,1694981929,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
497,2023-09-17T20:18:55.822206Z,12748119,2,0,,,1694981920,FX2 To Gresham,4514,45.5052,-122.65755,37,10,1375,IN_TRANSIT_TO
498,2023-09-17T20:18:55.824833Z,12748116,2,0,,,1694981932,FX2 To Gresham,4520,45.504425,-122.50127,87,32,1409,STOPPED_AT
499,2023-09-17T20:18:55.827388Z,12748577,2,0,,,1694981932,FX2 To Portland,4523,45.505447,-122.666275,227,36,13733,IN_TRANSIT_TO
501,2023-09-17T20:18:55.832498Z,12748580,2,0,,,1694981920,FX2 To Portland,4527,45.504566,-122.49612,269,11,1416,STOPPED_AT
502,2023-09-17T20:18:55.834867Z,12748117,2,0,,,1694981914,FX2 To Gresham,4529,45.504448,-122.56687,84,24,1359,IN_TRANSIT_TO
508,2023-09-17T20:18:55.850082Z,12748582,2,0,,,1694981911,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
510,2023-09-17T20:18:55.855476Z,12748120,2,0,,,1694981914,FX2 To Gresham,4016,45.5179,-122.67803,200,4,7634,IN_TRANSIT_TO
521,2023-09-17T20:19:11.169707Z,12748579,2,0,,,1694981938,FX2 To Portland,3313,45.50428,-122.557724,271,20,1360,IN_TRANSIT_TO
522,2023-09-17T20:19:11.171977Z,12748576,2,0,,,1694981938,FX2 To NW 5th & Hoyt,3321,45.510883,-122.68306,20,39,11486,IN_TRANSIT_TO
523,2023-09-17T20:19:11.174426Z,12748578,2,0,,,1694981923,FX2 To Portland,4502,45.5053,-122.613266,269,28,10613,IN_TRANSIT_TO
524,2023-09-17T20:19:11.176863Z,12748118,2,0,,,1694981935,FX2 To Gresham,4509,45.504784,-122.62196,89,16,8791,IN_TRANSIT_TO
525,2023-09-17T20:19:11.179059Z,12748581,2,0,,,1694981935,FX2 To Portland,4511,45.502953,-122.425606,268,3,14233,IN_TRANSIT_TO
526,2023-09-17T20:19:11.181447Z,12748121,2,0,,,1694981929,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
527,2023-09-17T20:19:11.183774Z,12748119,2,0,,,1694981950,FX2 To Gresham,4514,45.504864,-122.65512,91,10,1375,IN_TRANSIT_TO
528,2023-09-17T20:19:11.186203Z,12748116,2,0,,,1694981932,FX2 To Gresham,4520,45.504425,-122.50127,87,32,1409,STOPPED_AT
529,2023-09-17T20:19:11.188414Z,12748577,2,0,,,1694981932,FX2 To Portland,4523,45.505447,-122.666275,227,36,13733,IN_TRANSIT_TO
531,2023-09-17T20:19:11.192915Z,12748580,2,0,,,1694981938,FX2 To Portland,4527,45.504566,-122.49612,269,11,1416,STOPPED_AT
532,2023-09-17T20:19:11.195125Z,12748117,2,0,,,1694981944,FX2 To Gresham,4529,45.504383,-122.56371,91,24,1359,IN_TRANSIT_TO
538,2023-09-17T20:19:11.208931Z,12748582,2,0,,,1694981941,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
540,2023-09-17T20:19:11.2136Z,12748120,2,0,,,1694981944,FX2 To Gresham,4016,45.516956,-122.67856,200,4,7634,STOPPED_AT
551,2023-09-17T20:19:26.509171Z,12748579,2,0,,,1694981938,FX2 To Portland,3313,45.50428,-122.557724,271,20,1360,IN_TRANSIT_TO
552,2023-09-17T20:19:26.518252Z,12748576,2,0,,,1694981938,FX2 To NW 5th & Hoyt,3321,45.510883,-122.68306,20,39,11486,IN_TRANSIT_TO
553,2023-09-17T20:19:26.520993Z,12748578,2,0,,,1694981953,FX2 To Portland,4502,45.505276,-122.6169,269,28,10613,IN_TRANSIT_TO
554,2023-09-17T20:19:26.523598Z,12748118,2,0,,,1694981965,FX2 To Gresham,4509,45.504986,-122.6191,46,16,8791,IN_TRANSIT_TO
555,2023-09-17T20:19:26.525852Z,12748581,2,0,,,1694981965,FX2 To Portland,4511,45.503487,-122.42622,7,3,14233,STOPPED_AT
556,2023-09-17T20:19:26.528984Z,12748121,2,0,,,1694981959,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
557,2023-09-17T20:19:26.531241Z,12748119,2,0,,,1694981950,FX2 To Gresham,4514,45.504864,-122.65512,91,10,1375,IN_TRANSIT_TO
558,2023-09-17T20:19:26.53368Z,12748116,2,0,,,1694981956,FX2 To Gresham,4520,45.50444,-122.50083,87,33,1415,IN_TRANSIT_TO
559,2023-09-17T20:19:26.536513Z,12748577,2,0,,,1694981962,FX2 To Portland,4523,45.503567,-122.66916,226,36,13733,IN_TRANSIT_TO
561,2023-09-17T20:19:26.543658Z,12748580,2,0,,,1694981938,FX2 To Portland,4527,45.504566,-122.49612,269,11,1416,STOPPED_AT
562,2023-09-17T20:19:26.546043Z,12748117,2,0,,,1694981944,FX2 To Gresham,4529,45.504383,-122.56371,91,24,1359,IN_TRANSIT_TO
568,2023-09-17T20:19:26.561256Z,12748582,2,0,,,1694981941,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
570,2023-09-17T20:19:26.566007Z,12748120,2,0,,,1694981944,FX2 To Gresham,4016,45.516956,-122.67856,200,4,7634,STOPPED_AT
581,2023-09-17T20:19:41.880179Z,12748579,2,0,,,1694981971,FX2 To Portland,3313,45.504326,-122.559975,271,20,1360,STOPPED_AT
582,2023-09-17T20:19:41.882888Z,12748576,2,0,,,1694981968,FX2 To NW 5th & Hoyt,3321,45.51163,-122.682655,20,39,11486,IN_TRANSIT_TO
583,2023-09-17T20:19:41.886593Z,12748578,2,0,,,1694981953,FX2 To Portland,4502,45.505276,-122.6169,269,28,10613,IN_TRANSIT_TO
584,2023-09-17T20:19:41.888923Z,12748118,2,0,,,1694981965,FX2 To Gresham,4509,45.504986,-122.6191,46,16,8791,IN_TRANSIT_TO
585,2023-09-17T20:19:41.897228Z,12748581,2,0,,,1694981965,FX2 To Portland,4511,45.503487,-122.42622,7,3,14233,STOPPED_AT
586,2023-09-17T20:19:41.899857Z,12748121,2,0,,,1694981959,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
587,2023-09-17T20:19:41.902287Z,12748119,2,0,,,1694981980,FX2 To Gresham,4514,45.504856,-122.654335,90,10,1375,IN_TRANSIT_TO
588,2023-09-17T20:19:41.904616Z,12748116,2,0,,,1694981956,FX2 To Gresham,4520,45.50444,-122.50083,87,33,1415,IN_TRANSIT_TO
589,2023-09-17T20:19:41.906863Z,12748577,2,0,,,1694981962,FX2 To Portland,4523,45.503567,-122.66916,226,36,13733,IN_TRANSIT_TO
591,2023-09-17T20:19:41.912258Z,12748580,2,0,,,1694981968,FX2 To Portland,4527,45.50441,-122.50186,267,12,14237,IN_TRANSIT_TO
592,2023-09-17T20:19:41.914389Z,12748117,2,0,,,1694981974,FX2 To Gresham,4529,45.504375,-122.56295,91,24,1359,IN_TRANSIT_TO
598,2023-09-17T20:19:41.937933Z,12748582,2,0,,,1694981971,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
600,2023-09-17T20:19:41.942788Z,12748120,2,0,,,1694981974,FX2 To Gresham,4016,45.516956,-122.67856,200,4,7634,STOPPED_AT
611,2023-09-17T20:19:57.253749Z,12748579,2,0,,,1694981971,FX2 To Portland,3313,45.504326,-122.559975,271,20,1360,STOPPED_AT
612,2023-09-17T20:19:57.257835Z,12748576,2,0,,,1694981968,FX2 To NW 5th & Hoyt,3321,45.51163,-122.682655,20,39,11486,IN_TRANSIT_TO
613,2023-09-17T20:19:57.260306Z,12748578,2,0,,,1694981992,FX2 To Portland,4502,45.505226,-122.61864,250,29,1459,IN_TRANSIT_TO
614,2023-09-17T20:19:57.262812Z,12748118,2,0,,,1694981995,FX2 To Gresham,4509,45.50528,-122.616264,89,17,14225,IN_TRANSIT_TO
615,2023-09-17T20:19:57.265256Z,12748581,2,0,,,1694981983,FX2 To Portland,4511,45.503727,-122.426155,13,4,14234,IN_TRANSIT_TO
616,2023-09-17T20:19:57.267867Z,12748121,2,0,,,1694981989,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
617,2023-09-17T20:19:57.270893Z,12748119,2,0,,,1694981980,FX2 To Gresham,4514,45.504856,-122.654335,90,10,1375,IN_TRANSIT_TO
618,2023-09-17T20:19:57.287313Z,12748116,2,0,,,1694981986,FX2 To Gresham,4520,45.504547,-122.497055,87,33,1415,STOPPED_AT
619,2023-09-17T20:19:57.290175Z,12748577,2,0,,,1694981992,FX2 To Portland,4523,45.50268,-122.671455,246,36,13733,IN_TRANSIT_TO
621,2023-09-17T20:19:57.299155Z,12748580,2,0,,,1694981995,FX2 To Portland,4527,45.504387,-122.50267,267,13,9263,IN_TRANSIT_TO
622,2023-09-17T20:19:57.301848Z,12748117,2,0,,,1694981974,FX2 To Gresham,4529,45.504375,-122.56295,91,24,1359,IN_TRANSIT_TO
628,2023-09-17T20:19:57.317079Z,12748582,2,0,,,1694981971,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
630,2023-09-17T20:19:57.321962Z,12748120,2,0,,,1694981995,FX2 To Gresham,4016,45.51678,-122.67865,200,5,7594,IN_TRANSIT_TO
641,2023-09-17T20:20:12.634039Z,12748579,2,0,,,1694982001,FX2 To Portland,3313,45.504326,-122.559975,271,20,1360,STOPPED_AT
642,2023-09-17T20:20:12.637599Z,12748576,2,0,,,1694981998,FX2 To NW 5th & Hoyt,3321,45.512947,-122.68194,20,39,11486,IN_TRANSIT_TO
643,2023-09-17T20:20:12.640018Z,12748578,2,0,,,1694981992,FX2 To Portland,4502,45.505226,-122.61864,250,29,1459,IN_TRANSIT_TO
644,2023-09-17T20:20:12.642462Z,12748118,2,0,,,1694981995,FX2 To Gresham,4509,45.50528,-122.616264,89,17,14225,IN_TRANSIT_TO
645,2023-09-17T20:20:12.645768Z,12748581,2,0,,,1694981983,FX2 To Portland,4511,45.503727,-122.426155,13,4,14234,IN_TRANSIT_TO
646,2023-09-17T20:20:12.648072Z,12748121,2,0,,,1694981989,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
647,2023-09-17T20:20:12.650474Z,12748119,2,0,,,1694982010,FX2 To Gresham,4514,45.504852,-122.653435,90,10,1375,STOPPED_AT
648,2023-09-17T20:20:12.65299Z,12748116,2,0,,,1694982001,FX2 To Gresham,4520,45.50455,-122.49703,87,33,1415,STOPPED_AT
649,2023-09-17T20:20:12.655454Z,12748577,2,0,,,1694981992,FX2 To Portland,4523,45.50268,-122.671455,246,36,13733,IN_TRANSIT_TO
651,2023-09-17T20:20:12.660203Z,12748580,2,0,,,1694981995,FX2 To Portland,4527,45.504387,-122.50267,267,13,9263,IN_TRANSIT_TO
652,2023-09-17T20:20:12.662908Z,12748117,2,0,,,1694982004,FX2 To Gresham,4529,45.504314,-122.55931,91,24,1359,STOPPED_AT
658,2023-09-17T20:20:12.680762Z,12748582,2,0,,,1694982001,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
660,2023-09-17T20:20:12.685918Z,12748120,2,0,,,1694981995,FX2 To Gresham,4016,45.51678,-122.67865,200,5,7594,IN_TRANSIT_TO
671,2023-09-17T20:20:27.996325Z,12748579,2,0,,,1694982001,FX2 To Portland,3313,45.504326,-122.559975,271,20,1360,STOPPED_AT
672,2023-09-17T20:20:27.998767Z,12748576,2,0,,,1694981998,FX2 To NW 5th & Hoyt,3321,45.512947,-122.68194,20,39,11486,IN_TRANSIT_TO
673,2023-09-17T20:20:28.001503Z,12748578,2,0,,,1694982022,FX2 To Portland,4502,45.504784,-122.62135,269,29,1459,IN_TRANSIT_TO
674,2023-09-17T20:20:28.004356Z,12748118,2,0,,,1694982025,FX2 To Gresham,4509,45.5053,-122.6132,89,17,14225,IN_TRANSIT_TO
675,2023-09-17T20:20:28.007065Z,12748581,2,0,,,1694982016,FX2 To Portland,4511,45.504948,-122.42671,267,4,14234,IN_TRANSIT_TO
676,2023-09-17T20:20:28.00958Z,12748121,2,0,,,1694982019,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
677,2023-09-17T20:20:28.012176Z,12748119,2,0,,,1694982010,FX2 To Gresham,4514,45.504852,-122.653435,90,10,1375,STOPPED_AT
678,2023-09-17T20:20:28.014893Z,12748116,2,0,,,1694982016,FX2 To Gresham,4520,45.504562,-122.496445,89,34,1418,IN_TRANSIT_TO
679,2023-09-17T20:20:28.017615Z,12748577,2,0,,,1694982025,FX2 To NW 5th & Hoyt,4523,45.50252,-122.672005,248,37,3398,IN_TRANSIT_TO
681,2023-09-17T20:20:28.022374Z,12748580,2,0,,,1694982025,FX2 To Portland,4527,45.504295,-122.50591,267,13,9263,IN_TRANSIT_TO
682,2023-09-17T20:20:28.024633Z,12748117,2,0,,,1694982004,FX2 To Gresham,4529,45.504314,-122.55931,91,24,1359,STOPPED_AT
688,2023-09-17T20:20:28.041225Z,12748582,2,0,,,1694982001,FX2 To Portland,3931,45.502247,-122.41807,211,2,14232,IN_TRANSIT_TO
690,2023-09-17T20:20:28.046458Z,12748120,2,0,,,1694982025,FX2 To Gresham,4016,45.51522,-122.6795,200,5,7594,IN_TRANSIT_TO
701,2023-09-17T20:20:43.352884Z,12748579,2,0,,,1694982031,FX2 To Portland,3313,45.504326,-122.559975,271,20,1360,STOPPED_AT
702,2023-09-17T20:20:43.355786Z,12748576,2,0,,,1694982028,FX2 To NW 5th & Hoyt,3321,45.514225,-122.68125,20,39,11486,STOPPED_AT
703,2023-09-17T20:20:43.358425Z,12748578,2,0,,,1694982022,FX2 To Portland,4502,45.504784,-122.62135,269,29,1459,IN_TRANSIT_TO
704,2023-09-17T20:20:43.360954Z,12748118,2,0,,,1694982025,FX2 To Gresham,4509,45.5053,-122.6132,89,17,14225,IN_TRANSIT_TO
705,2023-09-17T20:20:43.363384Z,12748581,2,0,,,1694982016,FX2 To Portland,4511,45.504948,-122.42671,267,4,14234,IN_TRANSIT_TO
706,2023-09-17T20:20:43.366065Z,12748121,2,0,,,1694982019,FX2 To Gresham,4512,45.527695,-122.67557,178,1,9302,STOPPED_AT
707,2023-09-17T20:20:43.36914Z,12748119,2,0,,,1694982040,FX2 To Gresham,4514,45.504852,-122.653435,90,10,1375,STOPPED_AT
708,2023-09-17T20:20:43.372196Z,12748116,2,0,,,1694982016,FX2 To Gresham,4520,45.504562,-122.496445,89,34,1418,IN_TRANSIT_TO
709,2023-09-17T20:20:43.374758Z,12748577,2,0,,,1694982025,FX2 To NW 5th & Hoyt,4523,45.50252,-122.672005,248,37,3398,IN_TRANSIT_TO
711,2023-09-17T20:20:43.379342Z,12748580,2,0,,,1694982025,FX2 To Portland,4527,45.504295,-122.50591,267,13,9263,IN_TRANSIT_TO
712,2023-09-17T20:20:43.381741Z,12748117,2,0,,,1694982037,FX2 To Gresham,4529,45.5043,-122.558624,91,25,14227,IN_TRANSIT_TO
